,Depth,HDEPT,SWOB,HKLD,STQ,DWOB,DTQ,RPM,LPM,SPP,ROP
41,0.003365099143282535,0.003365099143282535,0.3988439403402275,0.1120223276027863,0.5516432291794664,0.19037757960927298,0.2069243156199682,0.9837124886401248,0.9987511273209543,0.8743293660953264,0.43575419270284954
42,0.0017589600399801064,0.0017589600399801064,0.3934036035374074,0.1154170663290861,0.557642175856671,0.19038598053505495,0.20772946859903413,0.9878887916957866,0.9987825713638404,0.8768374796968235,0.43575419270284954
43,0.001801043341907338,0.001801043341907338,0.38796326673458736,0.11881180505539124,0.5636411225338754,0.19039438146083695,0.20853462157810004,0.9920650947514491,0.9988140154067265,0.8793455932983211,0.43575419270284954
44,0.0018425167409081844,0.0018425167409081844,0.3825229299317673,0.12220654378169638,0.5696400692110803,0.19040278238661892,0.20933977455716607,0.9962413978071111,0.9988454594496127,0.8818537068998186,0.43575419270284954
45,0.001884600042835416,0.001884600042835416,0.38388301791368745,0.1212080666579709,0.5646844199144556,0.1904111833124011,0.2101449275362321,0.9935378126908024,0.9988291817607969,0.8824682656438014,0.43575419270284954
46,0.0019260734418362624,0.0019260734418362624,0.38524310589560773,0.12020958953425165,0.5597287706178312,0.19041958423818303,0.21095008051529807,0.9908342275744936,0.9988129040719816,0.8830828243877844,0.43575419270284954
47,0.0036052087768951857,0.0036052087768951857,0.38660319387752795,0.11921111241053062,0.5547731213212068,0.19042798516396503,0.21175523349436398,0.9881306424581857,0.9987966263831659,0.8836973831317673,0.43575419270284954
48,0.0020102400456916136,0.0020102400456916136,0.39136348668938786,0.1166152815129955,0.5594679506930639,0.19043638608974703,0.21256038647343006,0.9867238966062867,0.9988605999491448,0.8828336604171481,0.43022967843883364
49,0.002051713444692016,0.002051713444692016,0.3961237795012479,0.11401945061545415,0.5641627800649207,0.19044478701552917,0.2133655394524961,0.9853171507543877,0.9989245735151234,0.8819699377025291,0.42470516417481785
50,0.0020937967466196916,0.0020937967466196916,0.4008840723131078,0.1114236197179137,0.5688576094367778,0.19045318794131116,0.21417069243156195,0.9839104049024887,0.9989885470811021,0.8811062149879099,0.41918064991080206
51,0.002135880048546923,0.002135880048546923,0.4005440503176278,0.1114236197179137,0.5688576094367778,0.19046158886709316,0.21497584541062797,0.9874712249136878,0.998909407161053,0.8792459124329202,0.41918064991080206
52,0.0021779633504741547,0.0021779633504741547,0.40020402832214774,0.1114236197179137,0.5688576094367778,0.19046998979287513,0.21578099838969383,0.9910320449248861,0.9988302672410035,0.87738560987793,0.41918064991080206
53,0.0038453178006054856,0.0038453178006054856,0.39986400632666774,0.1114236197179137,0.5688576094367778,0.19047839071865727,0.21658615136876003,0.9945928649360843,0.9987511273209543,0.8755253073229402,0.41918064991080206
54,0.002261520051403121,0.002261520051403121,0.4019041231746872,0.11022541341640313,0.5582942345093469,0.19048679164443927,0.21739130434782594,0.9910759816229647,0.9987662936750247,0.8788306898814832,0.41918064991080206
55,0.0023042132562562934,0.0023042132562562934,0.40394424002270674,0.10902720711489167,0.547730859581916,0.19049519257022124,0.21739130434782594,0.9875590983098443,0.9987814600290955,0.8821360724400257,0.41918064991080206
56,0.003985524115054151,0.003985524115054151,0.4059843568707263,0.10782900081338109,0.5371674846544852,0.19048259118154826,0.21739130434782594,0.9840422149967246,0.9987966263831659,0.8854414549985689,0.41918064991080206
57,0.0023871600542584304,0.0023871600542584304,0.40802447371874584,0.10663094551232977,0.5336463537848389,0.19046998979287513,0.21739130434782594,0.9846576650705308,0.9988129040719816,0.8822025010029029,0.41918064991080206
58,0.002429243356185662,0.002429243356185662,0.4100645905667654,0.10543289021127755,0.5301252229151928,0.19045738840420215,0.21739130434782594,0.9852731151443369,0.9988291817607969,0.8789635470072362,0.41918064991080206
59,0.0041054572562266856,0.0041054572562266856,0.41210470741478494,0.10423483491022711,0.5266040920455469,0.19044478701552917,0.21739130434782594,0.985888565218143,0.9988454594496127,0.8757245930115701,0.41918064991080206
60,0.002513409960040569,0.002513409960040569,0.4008840420633863,0.11102416136237281,0.5354721109397229,0.19043218562685604,0.21739130434782594,0.9861083827892093,0.9988617108735004,0.8799933537263958,0.41918064991080206
61,0.0025554932619678006,0.0025554932619678006,0.3896633767119876,0.11781348781452472,0.5443401298338992,0.19041958423818303,0.21739130434782594,0.9863282003602764,0.9988779622973883,0.884262114441221,0.41918064991080206
62,0.004245663570675795,0.004245663570675795,0.378442711360589,0.12460281426666953,0.5532081487280756,0.19040698284950994,0.21739130434782594,0.9865480179313427,0.9988942137212763,0.8885308751560465,0.41918064991080206
63,0.0026390499628963227,0.0026390499628963227,0.38048282820860857,0.12340460796515895,0.560250410467368,0.19039438146083695,0.21739130434782594,0.9861084157598674,0.9988779622973883,0.885757022108344,0.41918064991080206
64,0.002680523361897169,0.002680523361897169,0.3825229450566281,0.12220640166364838,0.5672926722066597,0.19038178007216394,0.21739130434782594,0.9856688135883916,0.9988617108735004,0.8829831690606413,0.41918064991080206
65,0.0027226066638244006,0.0027226066638244006,0.38456306190464756,0.12100819536213869,0.5743349339459521,0.19036917868349099,0.21739130434782594,0.9852292114169157,0.9988454594496127,0.8802093160129387,0.41918064991080206
66,0.0027646899657538526,0.0027646899657538526,0.38626315675718703,0.12000986923884849,0.577725646012461,0.19035657729481784,0.21739130434782594,0.9876470398453606,0.9988617108735004,0.8796944127106211,0.41918064991080206
67,0.002806163364753367,0.002806163364753367,0.38796325160972656,0.11901154311557072,0.5811163580789704,0.19034397590614485,0.21739130434782594,0.9900648682738048,0.9988779622973883,0.8791795094083035,0.41918064991080206
68,0.004465743382279896,0.004465743382279896,0.38966334646226614,0.11801321699229206,0.5845070701454799,0.1903313745174719,0.21739130434782594,0.9924826967022498,0.9988942137212763,0.8786646061059853,0.41918064991080206
69,0.00289032996860783,0.00289032996860783,0.38490306877526687,0.12060904788982807,0.5779864659372317,0.19031877312879872,0.21739130434782594,0.991405675008907,0.9988942137212763,0.8795947572689592,0.41918064991080206
70,0.0029318033676086763,0.0029318033676086763,0.3801427910882676,0.12320487878736763,0.571465861728983,0.19030617174012576,0.21739130434782594,0.9903286533155636,0.9988942137212763,0.8805249084319328,0.41918064991080206
71,0.002973886669535908,0.002973886669535908,0.37538251340126844,0.12580070968490986,0.5649452575207347,0.19029357035145264,0.21739130434782594,0.9892516316222209,0.9988942137212763,0.8814550595949067,0.41918064991080206
72,0.0030159699714635835,0.0030159699714635835,0.3811628570747079,0.12260570013639516,0.574334916264447,0.19028096896277963,0.21739130434782594,0.9908781642725722,0.9988779622973883,0.8838302655667382,0.4226567473279862
73,0.00305744337046443,0.00305744337046443,0.3869432007481471,0.11941069058787956,0.5837245750081598,0.19026836757410667,0.21739130434782594,0.9925046969229243,0.9988617108735004,0.8862054715385691,0.4261328447451703
74,0.004745912050007295,0.004745912050007295,0.3927235444215865,0.11621568103936575,0.5931142337518724,0.19027256803699769,0.21739130434782594,0.9941312295732765,0.9988454594496127,0.8885806775104007,0.42960894216235457
75,0.003142219877245722,0.003142219877245722,0.39782385922892655,0.11322054278670812,0.5905060168226831,0.19027676849988867,0.21739130434782594,0.9919112162971796,0.9988140154067265,0.8846275346383053,0.42960894216235457
76,0.0031830833733201835,0.0031830833733201835,0.4029241740362666,0.1102254045340505,0.5878977998934939,0.19028096896277963,0.21739130434782594,0.9896912030210829,0.9987825713638404,0.8806743917662105,0.42960894216235457
77,0.004845814759268485,0.004845814759268485,0.40802448884360665,0.10723026628139287,0.5852895829643047,0.19028516942567064,0.21739130434782594,0.987471189744986,0.9987511273209543,0.876721248894115,0.42960894216235457
78,0.0032672499771746466,0.0032672499771746466,0.4059843568707263,0.1084283215824442,0.5843767043868625,0.19028936988856182,0.21739130434782594,0.9880207007019947,0.9987825713638404,0.8782327320368069,0.42960894216235457
79,0.0033093332791023222,0.0033093332791023222,0.40394422489784604,0.10962637688349552,0.5834638258094207,0.19029357035145264,0.21739130434782594,0.9885702116590042,0.9988140154067265,0.8797442151794985,0.42960894216235457
80,0.0033514165810295538,0.0033514165810295538,0.4019040929249656,0.11082443218454685,0.5825509472319785,0.19029777081434376,0.21739130434782594,0.9891197226160128,0.9988454594496127,0.8812556983221906,0.42960894216235457
81,0.0033934998829567853,0.0033934998829567853,0.3998639760769462,0.11202248748561505,0.593114304477902,0.19030197127723478,0.21739130434782594,0.9880646703707308,0.9988454594496127,0.8821028202520231,0.42960894216235457
82,0.0034343633790316908,0.0034343633790316908,0.39782385922892655,0.11322054278669036,0.6036776617238254,0.19030617174012576,0.21739130434782594,0.9870096181254494,0.9988454594496127,0.8829499421818561,0.42960894216235457
83,0.00512598342699544,0.00512598342699544,0.395783742380907,0.11441859808775945,0.6142410189697489,0.19031037220301678,0.21739130434782594,0.9859545658801675,0.9988454594496127,0.8837970641116889,0.42960894216235457
84,0.003517920079960213,0.003517920079960213,0.39748385235830724,0.11342027196447546,0.597939517289881,0.19031457266590776,0.21739130434782594,0.9863282289348458,0.9988140154067265,0.882933341282549,0.42960894216235457
85,0.0035600033818874444,0.0035600033818874444,0.3991839623357076,0.11242194584119147,0.581638015610013,0.19031877312879872,0.21739130434782594,0.9867018919895243,0.9987825713638404,0.8820696184534097,0.42960894216235457
86,0.003602696586741061,0.003602696586741061,0.4008840723131078,0.1114236197179137,0.5653365139301451,0.19032297359168976,0.21739130434782594,0.9870755550442026,0.9987511273209543,0.8812058956242703,0.42960894216235457
87,0.0036441699857423515,0.0036441699857423515,0.39782387435378735,0.11322070266952,0.5555555987770192,0.19032717405458072,0.21739130434782594,0.9876250660012114,0.9988302672410035,0.8800930343627547,0.42960894216235457
88,0.003686253287669583,0.003686253287669583,0.39476367639446686,0.1150177856211263,0.5457746836238937,0.19033137451747173,0.21739130434782594,0.98817457695822,0.998909407161053,0.8789801731012383,0.42960894216235457
89,0.005346063238599541,0.005346063238599541,0.39170347843514636,0.1168148685727326,0.5359937684707682,0.19033557498036285,0.21739130434782594,0.9887240879152293,0.9989885470811021,0.8778673118397226,0.42960894216235457
90,0.003769809988597661,0.003769809988597661,0.38932333959164683,0.11821264416919863,0.5532081664095841,0.19033977544325387,0.21739130434782594,0.9884163639773477,0.9989571026278269,0.8791462824149959,0.42960894216235457
91,0.0038118932905248926,0.0038118932905248926,0.3869432007481471,0.11961041976566555,0.5704225643484004,0.19034397590614485,0.21739130434782594,0.9881086400394667,0.9989256581745515,0.8804252529902689,0.42960894216235457
92,0.005466240340942896,0.005466240340942896,0.38456306190464756,0.12100819536213869,0.5876369622872163,0.19034397590614485,0.21739130434782594,0.9878009161015859,0.9988942137212763,0.8817042235655428,0.42960894216235457
93,0.0038954499914534146,0.0038954499914534146,0.38558312789108773,0.1204091677116006,0.5722483215032844,0.19034397590614485,0.21739130434782594,0.9866579245188318,0.9989104651451642,0.8788306897669609,0.42960894216235457
94,0.00393753329338109,0.00393753329338109,0.38660319387752795,0.1198101400610625,0.5568596807193524,0.19034397590614485,0.21739130434782594,0.9855149329360777,0.998926716569052,0.8759571559683793,0.42960894216235457
95,0.005586172872212636,0.005586172872212636,0.38762325986396795,0.11921111241052618,0.5414710399354203,0.19034397590614485,0.21739130434782594,0.9843719413533244,0.9989429679929399,0.8730836221697974,0.42960894216235457
96,0.004021089994309168,0.004021089994309168,0.387453248866228,0.11921111241053062,0.548122062946807,0.19034397590614485,0.21739130434782594,0.9848555131935363,0.9989668290639856,0.8750435928210601,0.4256052153153772
97,0.0040631732962364,0.0040631732962364,0.38728323786848795,0.11921111241053062,0.5547730859581933,0.19034397590614485,0.21739130434782594,0.9853390850337475,0.9989906901350311,0.8770035634723234,0.42160148846839984
98,0.004105256598163631,0.004105256598163631,0.387113226870748,0.11921111241053062,0.56142410896958,0.19034397590614485,0.21739130434782594,0.9858226568739594,0.9990145512060765,0.8789635341235861,0.4175977616214225
99,0.004146729997164922,0.004146729997164922,0.38694321587300806,0.11921111241053062,0.5680751319809666,0.19034397590614485,0.21739130434782594,0.9863062287141713,0.999038412277122,0.8809235047748494,0.4135940347744451
100,0.0041888132990925975,0.0041888132990925975,0.386773204875268,0.11921111241053062,0.5747261549923528,0.19034397590614485,0.21739130434782594,0.9867898005543826,0.9990622733481677,0.882883475426112,0.40959030792746776
101,0.004230286698093,0.004230286698093,0.38660319387752795,0.11921111241053062,0.5813771780037394,0.19034397590614485,0.21739130434782594,0.9872733723945943,0.9990861344192131,0.8848434460773748,0.4055865810804905
102,0.0042723700000206755,0.0042723700000206755,0.38558312789108773,0.12000986923885382,0.5758998711760713,0.19034397590614485,0.21739130434782594,0.9871414963590438,0.999038412277122,0.8800099797058759,0.4055865810804905
103,0.004314453301947907,0.004314453301947907,0.38456306190464756,0.12080862606718146,0.5704225643484028,0.19034397590614485,0.21739130434782594,0.987009620323493,0.9989906901350311,0.8751765133343767,0.4055865810804905
104,0.005926429786160092,0.005926429786160092,0.3835429959182074,0.12160738289550377,0.5649452575207347,0.19034397590614485,0.21739130434782594,0.9868777442879423,0.9989429679929399,0.8703430469628776,0.4055865810804905
105,0.004398010002876429,0.004398010002876429,0.3835429959182074,0.12160738289550377,0.5735524564901421,0.19034397590614485,0.21739130434782594,0.9883284598085774,0.9989429679929399,0.872734853604973,0.4055865810804905
106,0.004440093304803661,0.004440093304803661,0.3835429959182074,0.12160738289550377,0.5821596554595494,0.19034397590614485,0.21739130434782594,0.9897791753292123,0.9989429679929399,0.8751266602470691,0.4055865810804905
107,0.004481566703804507,0.004481566703804507,0.3835429959182074,0.12160738289550377,0.5907668544289568,0.19034397590614485,0.21739130434782594,0.9912298908498474,0.9989429679929399,0.8775184668891648,0.4055865810804905
108,0.004523650005731739,0.004523650005731739,0.38456306190464756,0.12100835524496745,0.576160691100836,0.19034397590614485,0.21739130434782594,0.9900868992670933,0.998926716569052,0.8806411393491653,0.4055865810804905
109,0.004565733307659414,0.004565733307659414,0.38558312789108773,0.12040932759443645,0.5615545277727151,0.19034397590614485,0.21739130434782594,0.9889439076843399,0.9989104651451642,0.883763811809166,0.4055865810804905
110,0.006206598453887047,0.006206598453887047,0.38660319387752795,0.11981029994389836,0.5469483644445947,0.19034397590614485,0.21739130434782594,0.9878009161015859,0.9988942137212763,0.8868864842691666,0.4055865810804905
111,0.004649899911513877,0.004649899911513877,0.3893233547165076,0.11801306599184969,0.5500782565863351,0.19033557498036285,0.21739130434782594,0.9871854660277798,0.9988779622973883,0.8848102447368477,0.4055865810804905
112,0.004691983213443329,0.004691983213443329,0.3920435155554872,0.11621583203980812,0.5532081487280756,0.1903271740545809,0.21739130434782594,0.9865700159539736,0.9988617108735004,0.8827340052045288,0.4055865810804905
113,0.006306745734221408,0.006306745734221408,0.39476367639446697,0.11441859808775945,0.556338040869816,0.19031877312879872,0.21739130434782594,0.9859545658801675,0.9988454594496127,0.8806577656722099,0.4055865810804905
114,0.004775539914370075,0.004775539914370075,0.3917034935600072,0.11621583203980812,0.5503390941926111,0.19031037220301678,0.21739130434782594,0.9863941680516433,0.9988617108735004,0.8800764083832763,0.4055865810804905
115,0.0048176232162973065,0.0048176232162973065,0.3886433107255474,0.1180130659918559,0.5443401475154066,0.19030197127723478,0.21739130434782594,0.9868337702231185,0.9988779622973883,0.8794950510943421,0.4055865810804905
116,0.004859096615298153,0.004859096615298153,0.38558312789108773,0.11981029994389836,0.5383412008382021,0.19029357035145264,0.21739130434782594,0.9872733723945943,0.9988942137212763,0.8789136938054083,0.4055865810804905
117,0.0049011799172253845,0.0049011799172253845,0.3828629670521081,0.12140780471815571,0.544600985121683,0.19028516942567064,0.21739130434782594,0.9877569442348055,0.9988616846085728,0.8802424921587736,0.4055865810804905
118,0.00494326321915306,0.00494326321915306,0.38014280621312846,0.12300530949241306,0.5508607694051638,0.19027676849988867,0.21739130434782594,0.9882405160750175,0.9988291554958694,0.8815712905121392,0.4055865810804905
119,0.006546855367834503,0.006546855367834503,0.3774226453741488,0.12460281426666953,0.5571205536886447,0.19026836757410667,0.21739130434782594,0.9887240879152293,0.9987966263831659,0.8829000888655044,0.4055865810804905
120,0.005026819920081582,0.005026819920081582,0.38218292306114793,0.12200683236869381,0.5648148563991026,0.19025996664832467,0.21739130434782594,0.9890757837198905,0.9988129040719816,0.881172668745485,0.4055865810804905
121,0.0050682933190819845,0.0050682933190819845,0.3869432007481471,0.1194108504707101,0.5725091591095608,0.19025156572254254,0.21739130434782594,0.9894274795245511,0.9988291817607969,0.8794452486254656,0.4055865810804905
122,0.00511037662100966,0.00511037662100966,0.39170347843514636,0.11681486857272727,0.5802034618200186,0.19024316479676054,0.21739130434782594,0.9897791753292123,0.9988454594496127,0.8777178285054472,0.4055865810804905
123,0.005152459922936892,0.005152459922936892,0.38728322274362725,0.1192111212929241,0.5661189560229415,0.1902347638709786,0.21739130434782594,0.9897791753292123,0.9988291817607969,0.8812557488261038,0.4082557323118087
124,0.005193933321938182,0.005193933321938182,0.3828629670521081,0.12160737401311117,0.5520344502258645,0.1902263629451966,0.21739130434782594,0.9897791753292123,0.9988129040719816,0.8847936691467602,0.41092488354312695
125,0.006826779464488286,0.006826779464488286,0.378442711360589,0.12400362673330267,0.5379499444287877,0.1902179620194146,0.21739130434782594,0.9897791753292123,0.9987966263831659,0.8883315894674165,0.4135940347744451
126,0.005278099925792645,0.005278099925792645,0.3852431210204684,0.12020958953425165,0.5530777476064447,0.19020956109363246,0.21739130434782594,0.9875591290824581,0.9987814600290955,0.8861888960630019,0.4135940347744451
127,0.005319573324793492,0.005319573324793492,0.3920435306803479,0.11641555233519885,0.5682055507841017,0.19020116016785046,0.21739130434782594,0.9853390828357039,0.9987662936750247,0.884046202658587,0.4135940347744451
128,0.005361656626721167,0.005361656626721167,0.3988439403402275,0.11262151513615226,0.583333353961759,0.1901927592420685,0.21815408085430954,0.9831190365889497,0.9987511273209543,0.8819035092541727,0.4135940347744451
129,0.005403739928648399,0.005403739928648399,0.3985039183447474,0.11262151513615226,0.5820292366564114,0.1901759573905045,0.2189168573607932,0.9839323369838042,0.9988302672410035,0.880674366342471,0.4135940347744451
130,0.0054452133276496895,0.0054452133276496895,0.39816389634926747,0.11262151513615226,0.5807251193510635,0.19015915553894036,0.2196796338672768,0.9847456373786602,0.998909407161053,0.8794452234307689,0.4135940347744451
131,0.005487296629576921,0.005487296629576921,0.39782387435378735,0.11262151513615226,0.579421002045716,0.19014235368737642,0.2204424103737605,0.9855589377735154,0.9989885470811021,0.8782160805190671,0.4135940347744451
132,0.005529989834430538,0.005529989834430538,0.3951036983899469,0.1142190199104105,0.5709442218794454,0.19012555183581228,0.2212051868802441,0.9882405204711053,0.998909407161053,0.878797437693479,0.4135940347744451
133,0.005571463233431828,0.005571463233431828,0.3923835224261065,0.11581652468466785,0.5624674417131749,0.19010874998424832,0.22196796338672758,0.9909221031686952,0.9988302672410035,0.8793787948678905,0.4135940347744451
134,0.007187065590541497,0.007187065590541497,0.38966334646226614,0.1174140294589252,0.5539906615469042,0.19009194813268418,0.2227307398932113,0.9936036858662849,0.9987511273209543,0.8799601520423024,0.4135940347744451
135,0.005655019934359906,0.005655019934359906,0.3910234344441862,0.11681500180838711,0.5685968071935177,0.1900751462811202,0.2234935163996949,0.9927025120752725,0.9988150742116163,0.8847936438375388,0.4135940347744451
136,0.005697103236287138,0.005697103236287138,0.3923835224261065,0.11621597415785523,0.5832029528401308,0.19005834442955624,0.22425629290617854,0.99180133828426,0.9988790211022781,0.8896271356327762,0.4135940347744451
